gene_ids,Malignant,MG/Mp,ILC/gdT,CD4,Oligodendrocytes,Treg,CD8,DC,etc.,Neutrophils
ENSG00000106153,6.1371145,1.0115788,1.2320994,1.6667014,1.5554572,1.2768068,1.3180405,0.2454,0.62552214,2.384469
ENSG00000279072,0.005297207,0.004971982,0.0068456936,0.0019417604,0.0028292371,0.032134075,0.0060274983,0.0516427,0.020948755,0.0132810455
ENSG00000185177,0.13550438,0.0028143642,0.17195952,0.012999942,0.010617427,0.47739992,0.03014105,0.6258027,0.36973536,0.3393999
ENSG00000260653,0.40877712,0.05757882,0.39677566,0.4127695,0.31067044,0.39765075,0.35297558,0.6805672,0.5758306,0.5594455
ENSG00000182111,0.45518968,0.07660961,0.43662378,0.36656502,0.8238336,0.7898743,0.33919176,0.74133205,0.5105785,0.2474054
ENSG00000226581,0.12044766,0.0027271265,0.19156583,0.016111242,0.011173163,0.5689371,0.02916889,0.33081263,0.339225,0.28821447
ENSG00000214652,0.003671893,0.0012042457,0.00895895,0.0017289219,0.018267972,0.049753666,0.0021671876,0.072379395,0.027554372,0.015151919
ENSG00000234444,0.19698054,0.04257631,0.05025538,0.025224544,0.02262037,0.055177677,0.038448717,0.09670254,0.039713982,0.030959345
ENSG00000173041,0.25799647,0.036940698,0.059517216,0.037674163,0.13309939,0.08128495,0.034823243,0.14703028,0.021621596,0.015666887
ENSG00000196247,0.17400283,0.039974242,0.032377854,0.06905695,0.06785241,0.054165848,0.09038282,0.1384682,0.027185025,0.025955956
ENSG00000197008,0.3176883,0.040283956,0.10227579,0.050825596,0.12569886,0.075262286,0.08790565,0.05473264,0.020525038,0.048838805
ENSG00000198039,0.12149312,0.026364964,0.037618086,0.02816009,0.049795844,0.02793551,0.038674735,0.15321507,0.014978708,0.017622564
ENSG00000152926,0.2729081,0.099474855,0.031332258,0.009055716,0.046357363,0.03376408,0.01711789,0.10965376,0.03696769,0.0867085
ENSG00000213462,0.13667168,0.10308569,0.080070615,0.042730086,0.036278635,0.06397918,0.057067256,0.09947139,0.030568678,0.117824554
ENSG00000282381,0.4409496,0.20733552,0.6612388,0.33874613,0.2211048,0.4482923,0.5253976,0.551956,0.5944359,0.5248105
ENSG00000146757,0.27549097,0.09061086,0.19752783,0.13935116,0.14305104,0.34729862,0.09738428,0.16621475,0.055504527,0.104725495
ENSG00000196715,0.2394367,0.03859062,0.008990496,0.020981785,0.23111759,0.08535387,0.021439547,0.10213549,0.044926908,0.028376225
ENSG00000169919,0.15411498,0.17616393,0.14543375,0.07494044,0.182614,0.14676535,0.0582408,0.13925149,0.04891014,0.32413837
ENSG00000126522,0.09064421,0.059563342,0.081239454,0.03184783,0.06310438,0.056985747,0.02588096,0.022855913,0.06247156,0.10843953
ENSG00000249319,0.014237774,0.0010003512,0.011042485,0.0031559942,0.0021715136,0.09614653,0.002976293,0.06849483,0.07851503,0.025871605
ENSG00000241258,0.2711581,0.101613075,0.22762087,0.12349863,0.1487035,0.16539101,0.15228246,0.1149622,0.042226683,0.1902607
ENSG00000234185,0.012610402,0.0011457296,0.019668907,0.0027327088,0.0015143582,0.035692066,0.004410228,0.06296506,0.021768853,0.01996524
ENSG00000169902,0.29742062,0.027795142,0.029279266,0.0052747894,0.14237516,0.090704374,0.20518842,0.11319896,0.083484106,0.8334087
ENSG00000237310,0.062491678,0.008438358,0.01162415,0.017439086,0.044126555,0.023796856,0.016953336,0.035616074,0.01868873,0.05072531
ENSG00000243335,0.07021939,0.051727675,0.061960537,0.010468924,0.17082368,0.048761208,0.028248565,0.15729055,0.055550903,0.109315254
ENSG00000284461,0.021716401,0.0035766491,0.033565078,0.0051906537,0.0059084552,0.0508184,0.013007876,0.37838876,0.05551107,0.06291589
ENSG00000154710,0.053593498,0.049121145,0.07022186,0.034137264,0.048581187,0.033167504,0.02030059,0.017649136,0.059521496,0.31927928
ENSG00000272831,0.11064702,0.032257307,0.074796915,0.066713974,0.20272072,0.07543298,0.030531395,0.020836912,0.023139218,0.20435664
ENSG00000273142,0.0072264504,0.004331318,0.0057300725,0.0039216457,0.014167615,0.060259294,0.0048549855,0.02494962,0.025131477,0.010615362
ENSG00000106609,0.22965959,0.10053331,0.07256812,0.099928856,0.13774182,0.12577403,0.12840147,0.15505633,0.10034162,0.2053485
ENSG00000126524,0.9897272,0.42893842,0.6416206,1.1016682,2.1101477,0.78819925,0.6255481,0.1357795,0.6524834,0.56840736
ENSG00000198874,0.12744929,0.06343692,0.03840618,0.047757246,0.066123515,0.116326235,0.07217554,0.04953794,0.030679243,0.044774245
ENSG00000273448,0.035527114,0.013455711,0.009293448,0.0026201583,0.038802832,0.028265476,0.0037670427,0.050364677,0.038858112,0.020746188
ENSG00000235475,0.37700337,0.00804418,0.46578822,0.1369903,0.044241887,0.9377631,0.36023197,0.7701606,0.42336187,0.44564873
ENSG00000226829,0.19129671,0.0053871805,0.19703823,0.07018443,0.023320412,0.6455255,0.12587085,0.5481451,0.4798485,0.42902035
ENSG00000225718,0.18260948,0.0039038241,0.24995278,0.02979667,0.012578398,0.37222394,0.059699316,0.46174723,0.25666457,0.28929755
ENSG00000234215,0.014898938,0.001906572,0.018365823,0.0028834685,0.007349093,0.14493303,0.0040578847,0.18038344,0.06983069,0.048514627
ENSG00000158321,0.92784256,0.08153842,0.71847975,0.22497073,0.3525057,0.19950272,0.37267944,0.8264036,0.32922333,0.047926765
ENSG00000185274,0.0057677766,0.0027158095,0.0049658245,0.002462512,0.0014585616,0.016581345,0.0027835697,0.03541088,0.013440639,0.008594658
ENSG00000183166,0.04609459,0.0017312375,0.005910821,0.0032854562,0.14396612,0.027387684,0.0027802761,0.035566572,0.023702603,0.009699278
ENSG00000277149,0.06460444,0.027609427,0.03064131,0.021435603,0.04069923,0.085910656,0.020812044,0.09019418,0.046745658,0.02868575
ENSG00000196313,0.26228353,0.16142464,0.1419608,0.090317935,0.2137814,0.1674366,0.10311535,0.08555308,0.16785279,0.15422872
ENSG00000272843,0.0060604047,0.0040890505,0.02333997,0.008329474,0.005585183,0.049533665,0.0044473126,0.04528033,0.042591907,0.014418911
ENSG00000130305,0.17766906,0.049554445,0.057494737,0.039712336,0.12908858,0.03795964,0.026858274,0.088054426,0.029494856,0.03192068
ENSG00000077800,0.06451911,0.0057579386,0.0842416,0.0070068184,0.009875992,0.33516297,0.013359678,0.3971943,0.2759646,0.18704998
ENSG00000188763,0.11640998,0.004576658,0.20041282,0.013163722,0.017876087,0.34564266,0.022949446,0.5134682,0.2957182,0.32082108
ENSG00000009954,0.6679639,0.21196459,0.20663878,0.20908408,0.51380616,0.21362849,0.21240321,0.34229165,0.13195682,0.24944584
ENSG00000106635,0.13060087,0.14051637,0.0790593,0.119172655,0.057552926,0.14939424,0.1088847,0.10770668,0.06645934,0.22577243
ENSG00000106638,0.07980316,0.059262644,0.006882142,0.026124097,0.040708836,0.01861957,0.0275817,0.049298268,0.031859685,0.056567263
ENSG00000009950,0.0035039743,0.082521945,0.010589831,0.004265691,0.007475572,0.019742543,0.001901167,0.21849307,0.018758573,0.009504287
ENSG00000176428,0.07315094,0.0006424356,0.00653164,0.002950982,0.003732408,0.016642116,0.0018060398,0.010292209,0.011426655,0.0073840306
ENSG00000176410,0.07423726,0.019241683,0.0313699,0.012119612,0.050971027,0.05211941,0.014736777,0.03874614,0.024362348,0.053831767
ENSG00000071462,0.40374538,0.18757594,0.21330701,0.18679109,0.2373236,0.22758217,0.21022333,0.16470505,0.10594629,0.24625398
ENSG00000106089,0.05230453,0.0059605553,0.014491689,0.010711981,0.0025801156,0.09003912,0.0149935465,0.026009047,0.033360098,0.0438621
ENSG00000106077,0.11213312,0.06769897,0.026250068,0.0045017945,0.023945356,0.019887049,0.00436542,0.09073313,0.034642782,0.014758829
ENSG00000165215,0.29132608,0.009181051,0.24959633,0.016187806,0.0067998157,0.6022781,0.041759584,0.25025418,0.21494082,0.30001995
ENSG00000189143,0.42650896,0.051965646,0.6348104,0.3419648,0.13052145,0.6723087,0.24173501,0.40668622,0.29127866,0.7559832
ENSG00000165171,0.004599059,0.045675017,0.00510237,0.0016755968,0.002000183,0.03603867,0.0043093855,0.049856693,0.01521522,0.008247202
ENSG00000049540,0.06392414,0.0008586464,0.00632852,0.0019949544,0.03415999,0.033380214,0.0023005633,0.020401085,0.016916003,0.01234261
ENSG00000232415,0.33640957,0.012432148,0.6580858,0.19880614,0.0688984,0.5360497,0.3212008,0.6645254,0.63473326,0.702131
ENSG00000106683,0.09537719,0.08485503,0.040618338,0.011516367,0.009463385,0.04970315,0.024687596,0.052337576,0.023248402,0.043237913
ENSG00000106682,0.6935001,0.37964335,0.2628283,0.31780797,0.6094364,0.31403488,0.25049445,0.25490966,0.19846387,0.6431538
ENSG00000086730,0.0056875604,0.6245956,0.26231083,0.02725305,0.020799723,0.07510629,0.025492925,0.51675475,0.033239856,0.69055176
ENSG00000049541,0.15256909,0.07987827,0.010368603,0.02086527,0.065529,0.03621639,0.03440978,0.08860148,0.046397377,0.031051097
ENSG00000106665,0.4652856,0.02872374,0.03244891,0.006707973,0.31535807,0.043380197,0.0032623967,0.098273605,0.023372106,0.042617157
ENSG00000006704,0.063570805,0.051774252,0.008079111,0.0022968047,0.021201886,0.025970869,0.0021605392,0.041811526,0.032951403,0.012487411
ENSG00000263001,2.3787136,0.529152,0.47230783,0.23659323,2.3598273,0.2993471,0.29277337,0.45935756,0.13980095,0.54327464
ENSG00000158517,0.010226882,0.33708662,0.16290873,0.32782277,0.011805866,0.30399042,0.3370511,0.2695906,0.16849305,0.790029
ENSG00000196275,0.17203757,0.026041854,0.029209571,0.020244414,0.103499,0.038390085,0.021098442,0.074165516,0.023990285,0.05548377
ENSG00000274070,0.021621604,0.0012278452,0.0064228587,0.002168387,0.0032258187,0.054596603,0.0028736598,0.030836985,0.018498313,0.019422458
ENSG00000274523,0.17981778,0.019132597,0.06338624,0.02932812,0.046999656,0.07887396,0.028221738,0.03029587,0.031836897,0.047744952
ENSG00000174428,0.047610316,0.01465533,0.009951759,0.008499342,0.043055583,0.03784885,0.0074798204,0.082441,0.015906805,0.009470744
ENSG00000277675,0.398532,0.026298707,0.40321118,0.2736075,0.13885193,0.82886505,0.28513482,0.74224234,0.36912224,0.52097297
ENSG00000178809,0.1731569,0.028459154,0.035706688,0.039437126,0.07171674,0.12042706,0.08054452,0.09553015,0.06637587,0.014038341
ENSG00000272391,0.27446955,0.12761818,0.059873205,0.12464921,0.22804484,0.15123935,0.08319889,0.13355328,0.0593688,0.16225475
ENSG00000170092,0.015457298,0.004644831,0.008329507,0.0017508778,0.0036278334,0.018978905,0.0036216537,0.03675032,0.012668408,0.008685321
ENSG00000127946,0.9688353,0.028142434,0.14795056,0.052070685,1.0549498,0.080621086,0.052767027,0.111030124,0.063933566,0.15318778
ENSG00000005486,0.27889758,0.049325787,0.06394379,0.32692254,0.15409373,0.5115623,0.15493898,0.084076315,0.109247,0.09642226
ENSG00000127948,0.16787586,0.080396675,0.06356616,0.09797132,0.0880205,0.09898567,0.04369462,0.07476573,0.103427574,0.29627028
ENSG00000189077,0.11691913,0.054105267,0.020435994,0.062659726,0.089996524,0.046961997,0.026468372,0.05886966,0.08755736,0.11082769
ENSG00000127952,0.054688465,0.031173343,0.034925867,0.019101668,0.0423686,0.050656825,0.021235825,0.06996988,0.030013897,0.03842573
ENSG00000146701,0.80667865,0.22271033,0.1927366,0.21622658,0.3870424,0.29649693,0.26269606,0.14739457,0.05317794,0.42184395
ENSG00000177679,0.049980517,0.0009282868,0.0058671883,0.0017498871,0.0034009796,0.037626956,0.002224988,0.030577583,0.019825622,0.011941057
ENSG00000106211,6.040175,4.1518636,1.8254879,1.3657084,0.86424786,1.1932392,0.7936478,5.1836143,0.8167141,0.21746077
ENSG00000170027,0.8463723,0.3548909,0.14102973,0.15941665,0.7462266,0.22283699,0.13695689,1.1625655,0.34211683,0.739768
ENSG00000146700,0.24950011,0.008547472,0.43532777,0.022062425,0.007572183,0.6689251,0.04475997,0.57653797,0.33215475,0.43359935
ENSG00000188372,0.007584007,0.007243028,0.005602095,0.0026951612,0.011745653,0.046347875,0.0028302085,0.026092527,0.018954046,0.02737339
ENSG00000091073,0.021713167,0.052119423,0.007911558,0.012542024,0.018251335,0.03168008,0.010255709,0.08768507,0.033086397,0.02805763
ENSG00000243566,0.43421197,0.022016369,0.5735251,0.118981116,0.09785808,0.42179224,0.24998078,0.6134096,0.41673008,0.45569736
ENSG00000185040,0.03732565,0.007154306,0.10622198,0.0046787867,0.008983265,0.40633437,0.012175915,0.37989607,0.16823119,0.13887921
ENSG00000146707,0.0787263,0.016399655,0.034985133,0.010203066,0.10087281,0.029397273,0.00955156,0.06765872,0.013664538,0.030553028
ENSG00000135205,0.1683772,0.06540696,0.049313918,0.061110232,0.058743387,0.035911355,0.043859396,0.09759549,0.016378216,0.037202593
ENSG00000127951,0.0076431087,0.9427816,0.060660955,0.07374478,0.034258462,0.09965182,0.094653465,0.53474694,0.10398267,1.856933
ENSG00000250990,0.0073229275,0.001074725,0.0073189847,0.001997961,0.0010262318,0.04415254,0.0028081466,0.02741437,0.01929674,0.0120050125
ENSG00000186088,0.12458374,0.24089225,0.20392159,0.025482688,0.026835073,0.055806026,0.0370178,0.38917324,0.07643614,0.14298505
ENSG00000273341,0.00349945,0.015122899,0.0061538387,0.0019367773,0.0013024745,0.04462101,0.0034671777,0.024491359,0.02022438,0.060865078
ENSG00000127947,0.8442645,0.49685726,0.5312298,0.051729243,0.35445154,0.06712157,0.09569187,0.645312,0.17282918,1.3887702
ENSG00000214293,0.15695938,0.013731507,0.006945338,0.01534315,0.04300807,0.036716994,0.01768113,0.086367935,0.020556105,0.028556317
ENSG00000187257,0.68436587,0.19842522,0.37698475,0.28190184,0.42822912,0.22613105,0.4243479,0.26121315,0.1883828,0.3390702
ENSG00000135211,0.07079408,0.05777444,0.012099864,0.02258241,0.054360785,0.023269802,0.029881222,0.07759436,0.024314906,0.0933539
ENSG00000006576,0.15381038,0.11800709,0.122860745,0.6332425,0.20953953,1.2111223,0.26870486,0.17904963,0.27545944,0.11647554
ENSG00000232756,0.011186569,0.0019190718,0.0124209225,0.007856516,0.0063653747,0.048165575,0.0042832685,0.028030243,0.02518241,0.017413458
ENSG00000187391,0.5610207,0.0012916913,0.008204262,0.004103686,0.5964494,0.418065,0.002830557,0.6644104,0.023203233,0.014575159
ENSG00000281120,0.02258161,0.00078281376,0.019890979,0.0032616027,0.0026628077,0.24110009,0.0045796814,0.15252183,0.08727957,0.06248555
ENSG00000127955,0.047863495,0.0033670904,0.004695513,0.0016069596,1.46172,0.019208688,0.0020061315,0.07503828,0.018139923,0.019490734
ENSG00000135218,0.003449176,0.002647616,0.0062720776,0.003109843,0.0018377845,0.026087517,0.04496917,0.019897904,0.031019535,0.6546253
ENSG00000075223,0.016881341,0.0015221838,0.0048147747,0.0022817545,0.41171268,0.02297732,0.0040473514,0.030297006,0.15413557,0.08278221
ENSG00000019991,0.00419435,0.068444304,0.0067974045,0.002093818,0.025271136,0.03863016,0.0043887678,0.06902364,0.098096244,0.08462787
ENSG00000153956,0.017839607,0.00081498997,0.005662197,0.0020838312,0.37505955,0.021873191,0.0021203908,0.047025003,0.045046493,0.010808689
ENSG00000223770,0.2289851,0.002833837,0.36035678,0.022351386,0.013850025,0.54094166,0.048991095,0.37651587,0.34938344,0.34940934
ENSG00000186472,0.011641858,0.032449964,0.040877603,0.0045877886,0.013311081,0.09688205,0.0028373257,0.3265401,0.038935702,0.0292422
ENSG00000170381,0.061060045,0.004668824,0.009724241,0.002044515,0.032026105,0.10202332,0.0041753314,0.05817445,0.051318858,0.025866458
ENSG00000075213,0.07150239,0.0011421753,0.045338474,0.0039893417,0.008827272,0.35100135,0.006818163,0.28865576,0.15200934,0.107988775
ENSG00000153993,0.46870878,0.0210912,0.35946944,0.19335155,0.1293057,0.79254496,0.30997768,0.791139,0.48664144,0.47886983
ENSG00000198822,0.0058227396,0.000711667,0.005559795,0.0022282698,0.9824587,0.02881301,0.0020093438,0.07227293,0.015040798,0.008884983
ENSG00000233073,0.007239385,0.0007536603,0.01627584,0.0028202585,0.009176263,0.09072867,0.0034774104,0.068263344,0.04874441,0.028752506
ENSG00000164659,0.012832502,0.0023223606,0.024954963,0.009153488,0.51249456,0.01796788,0.0038417778,0.06903074,0.013037654,0.017694242
ENSG00000224046,0.021606779,0.0056794505,0.01186026,0.0035394556,0.023382796,0.06352467,0.0035617861,0.045852125,0.03221594,0.017302271
ENSG00000135164,0.5371665,0.2125266,0.23943396,0.18461406,0.3176273,0.20888025,0.1745059,0.3584938,0.16841976,0.181376
ENSG00000135185,0.076124586,0.1711611,0.2966507,0.2958663,0.015647033,0.15258923,0.24695028,0.15817311,0.10812786,0.14622772
ENSG00000182165,0.10711761,0.04934841,0.0472733,0.050882496,0.07255196,0.057327576,0.046300936,0.04461686,0.019337652,0.10364189
ENSG00000005469,0.1597829,0.03334972,0.037392788,0.03147678,0.05334768,0.034544718,0.025443282,0.08024691,0.013125045,0.020064099
ENSG00000005471,0.006080447,0.026242318,0.009680273,0.0021501684,0.0024193174,0.041778717,0.002286784,0.091216065,0.031705838,0.018676482
ENSG00000085563,0.006366886,0.008756121,0.5162643,0.08187062,0.0015028389,0.02882332,0.11795853,0.019250864,0.07328077,0.011007917
ENSG00000105784,0.026819404,0.003296372,0.025767723,0.0032785332,0.009374859,0.37717018,0.0055516427,0.28597194,0.096859984,0.08399209
ENSG00000075303,0.0869578,0.030178474,0.025267359,0.023460025,0.052284177,0.023450201,0.03708276,0.023018662,0.022500249,0.06816262
ENSG00000006634,0.18809429,0.12919201,0.3463905,0.43850523,0.043829348,0.64259505,0.35509306,0.084467076,0.13830364,0.16228917
ENSG00000008277,0.2570786,0.0027429159,0.05977438,0.004485698,0.16325268,0.034549322,0.02023395,0.019032786,0.015015481,0.00964896
ENSG00000075142,2.5437858,0.28643188,0.2341575,0.29037663,0.5986006,0.40874967,0.2627644,0.12788546,0.13975172,0.37523788
ENSG00000228113,0.095282845,0.002487664,0.015514822,0.0037997696,0.004515951,0.120585665,0.003159772,0.079905935,0.042186283,0.029990688
ENSG00000127954,0.06264225,0.0029825738,0.056041434,0.00615353,0.0035299137,0.5959249,0.010525888,0.3428927,0.20217267,0.15136777
ENSG00000233420,0.36847043,0.099882945,0.384979,0.226732,0.18271975,0.66296345,0.37354383,0.6377091,0.71795356,0.553766
ENSG00000182348,0.18217513,0.003385574,0.32704878,0.027824255,0.009675087,0.5057391,0.051999763,0.66952944,0.32915938,0.41949752
ENSG00000238358,0.5692089,0.10555791,0.4891077,0.46130785,0.35798928,0.53024125,0.40669566,0.82868856,0.4002849,0.5705421
ENSG00000164647,0.29511636,0.012880318,0.36257908,0.105279244,0.062317442,0.88264304,0.21886693,0.49460575,0.41380832,1.0813072
ENSG00000157214,0.38627905,0.008790542,0.34390265,0.1247526,0.04316889,0.75921965,0.23130406,0.670433,0.35227787,0.53206295
ENSG00000105792,0.05438236,0.0021644235,0.0069704475,0.0017813984,0.015144898,0.04222281,0.00426157,0.05597416,0.037869114,0.011904811
ENSG00000105793,0.13528109,0.044809636,0.0611924,0.07407951,0.09273611,0.118453965,0.07085113,0.12067912,0.06480029,0.016935913
ENSG00000157224,0.12537463,0.009511726,0.0052365367,0.001977602,0.012707014,0.028150005,0.0038179937,0.036791835,0.053942878,0.022434184
ENSG00000058091,0.34914777,0.06555316,0.007868993,0.004367687,0.0161542,0.48530075,0.0782907,0.038055,0.13854194,0.53974736
ENSG00000223969,0.08515965,0.003985514,0.027981557,0.0031131497,0.0014906073,0.33440408,0.005115047,0.13586591,0.09539239,0.15311389
ENSG00000157240,0.036571674,0.030533837,0.0070150546,0.0017725398,0.015481565,0.035874743,0.002223429,0.028310778,0.01945514,0.018130567
ENSG00000243144,0.09324436,0.0011231601,0.13810927,0.00582927,0.00422899,0.5133993,0.008809349,0.44595915,0.2237899,0.2614496
ENSG00000235450,0.048944674,0.0009775431,0.021957947,0.002751507,0.0027322457,0.197005,0.0038486985,0.21180142,0.05910158,0.043110855
ENSG00000127989,0.21762475,0.029744234,0.020407781,0.032837525,0.06764471,0.06465569,0.028309584,0.059932698,0.031673603,0.018640816
ENSG00000127914,1.6839427,0.9146032,1.3096088,1.0937072,1.4926131,1.1147467,1.1013536,0.92315906,0.79305243,0.9684163
ENSG00000001630,0.055148613,0.016069196,0.011627013,0.030251812,0.054242957,0.018243834,0.013631835,0.03321069,0.012517404,0.011908231
ENSG00000240720,0.09040645,0.0024362684,0.15227447,0.008277804,0.009418371,0.40405723,0.01107111,0.39940056,0.21055156,0.2290942
ENSG00000188693,0.023697183,0.0038489369,0.032486502,0.002933178,0.013989482,0.23634826,0.0044821766,0.18972144,0.10139147,0.060775302
